global_persona_index,age,persona_text,item_id,condition,score
0,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,14,control,4
0,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,14,predictive,3
0,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,14,explicit,3
0,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,22,control,3
0,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,22,predictive,3
0,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,22,explicit,4
0,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,25,control,2
0,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,25,predictive,4
0,12,A middle school student who attends the coding workshops and looks up to the advocate as a role model,25,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,32,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,32,predictive,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,32,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,35,control,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,35,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,35,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,34,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,34,predictive,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,34,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,33,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,33,predictive,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,33,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,20,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,20,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,20,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,18,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,18,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,18,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,27,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,27,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,27,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,9,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,9,predictive,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,9,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,11,control,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,11,predictive,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,11,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,7,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,7,predictive,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,7,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,29,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,29,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,29,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,16,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,16,predictive,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,16,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,6,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,6,predictive,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,6,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,28,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,28,predictive,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,28,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,17,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,17,predictive,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,17,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,1,control,1
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,1,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,1,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,10,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,10,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,10,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,19,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,19,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,19,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,26,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,26,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,26,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,8,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,8,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,8,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,21,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,21,predictive,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,21,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,38,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,38,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,38,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,36,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,36,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,36,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,31,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,31,predictive,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,31,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,30,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,30,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,30,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,37,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,37,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,37,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,39,control,1
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,39,predictive,1
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,39,explicit,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,24,control,1
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,24,predictive,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,24,explicit,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,23,control,1
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,23,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,23,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,4,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,4,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,4,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,15,control,1
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,15,predictive,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,15,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,3,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,3,predictive,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,3,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,12,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,12,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,12,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,40,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,40,predictive,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,40,explicit,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,2,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,2,predictive,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,2,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,13,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,13,predictive,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,13,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,5,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,5,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,5,explicit,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,14,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,14,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,14,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,22,control,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,22,predictive,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,22,explicit,3
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,25,control,2
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,25,predictive,4
1,12,A middle school student who aspires to be a nurse and seeks guidance on how to start their journey,25,explicit,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,32,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,32,predictive,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,32,explicit,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,35,control,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,35,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,35,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,34,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,34,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,34,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,33,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,33,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,33,explicit,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,20,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,20,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,20,explicit,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,18,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,18,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,18,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,27,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,27,predictive,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,27,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,9,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,9,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,9,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,11,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,11,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,11,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,7,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,7,predictive,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,7,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,29,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,29,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,29,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,16,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,16,predictive,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,16,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,6,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,6,predictive,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,6,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,28,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,28,predictive,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,28,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,17,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,17,predictive,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,17,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,1,control,1
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,1,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,1,explicit,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,10,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,10,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,10,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,19,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,19,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,19,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,26,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,26,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,26,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,8,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,8,predictive,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,8,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,21,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,21,predictive,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,21,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,38,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,38,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,38,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,36,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,36,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,36,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,31,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,31,predictive,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,31,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,30,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,30,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,30,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,37,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,37,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,37,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,39,control,1
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,39,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,39,explicit,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,24,control,1
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,24,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,24,explicit,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,23,control,1
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,23,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,23,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,4,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,4,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,4,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,15,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,15,predictive,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,15,explicit,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,3,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,3,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,3,explicit,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,12,control,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,12,predictive,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,12,explicit,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,40,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,40,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,40,explicit,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,2,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,2,predictive,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,2,explicit,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,13,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,13,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,13,explicit,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,5,control,2
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,5,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,5,explicit,4
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,14,control,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,14,predictive,3
2,12,A middle schooler who loves exploring their town's history through geocaching and local legends,14,explicit,3
