global_persona_index,age,persona_text,item_id,condition,score
0,18,A first-year university student who just completed a course in number theory,26,predictive,2
0,18,A first-year university student who just completed a course in number theory,26,explicit,3
0,18,A first-year university student who just completed a course in number theory,8,control,3
0,18,A first-year university student who just completed a course in number theory,8,predictive,3
0,18,A first-year university student who just completed a course in number theory,8,explicit,3
0,18,A first-year university student who just completed a course in number theory,21,control,3
0,18,A first-year university student who just completed a course in number theory,21,predictive,2
0,18,A first-year university student who just completed a course in number theory,21,explicit,3
0,18,A first-year university student who just completed a course in number theory,38,control,3
0,18,A first-year university student who just completed a course in number theory,38,predictive,4
0,18,A first-year university student who just completed a course in number theory,38,explicit,3
0,18,A first-year university student who just completed a course in number theory,36,control,2
0,18,A first-year university student who just completed a course in number theory,36,predictive,3
0,18,A first-year university student who just completed a course in number theory,36,explicit,4
0,18,A first-year university student who just completed a course in number theory,31,control,2
0,18,A first-year university student who just completed a course in number theory,31,predictive,4
0,18,A first-year university student who just completed a course in number theory,31,explicit,3
0,18,A first-year university student who just completed a course in number theory,30,control,2
0,18,A first-year university student who just completed a course in number theory,30,predictive,3
0,18,A first-year university student who just completed a course in number theory,30,explicit,4
0,18,A first-year university student who just completed a course in number theory,37,control,3
0,18,A first-year university student who just completed a course in number theory,37,predictive,3
0,18,A first-year university student who just completed a course in number theory,37,explicit,3
0,18,A first-year university student who just completed a course in number theory,39,control,1
0,18,A first-year university student who just completed a course in number theory,39,predictive,1
0,18,A first-year university student who just completed a course in number theory,39,explicit,2
0,18,A first-year university student who just completed a course in number theory,24,control,2
0,18,A first-year university student who just completed a course in number theory,24,predictive,3
0,18,A first-year university student who just completed a course in number theory,24,explicit,2
0,18,A first-year university student who just completed a course in number theory,23,control,1
0,18,A first-year university student who just completed a course in number theory,23,predictive,3
0,18,A first-year university student who just completed a course in number theory,23,explicit,4
0,18,A first-year university student who just completed a course in number theory,4,control,3
0,18,A first-year university student who just completed a course in number theory,4,predictive,3
0,18,A first-year university student who just completed a course in number theory,4,explicit,3
0,18,A first-year university student who just completed a course in number theory,15,control,1
0,18,A first-year university student who just completed a course in number theory,15,predictive,4
0,18,A first-year university student who just completed a course in number theory,15,explicit,4
0,18,A first-year university student who just completed a course in number theory,3,control,3
0,18,A first-year university student who just completed a course in number theory,3,predictive,4
0,18,A first-year university student who just completed a course in number theory,3,explicit,3
0,18,A first-year university student who just completed a course in number theory,12,control,3
0,18,A first-year university student who just completed a course in number theory,12,predictive,3
0,18,A first-year university student who just completed a course in number theory,12,explicit,3
0,18,A first-year university student who just completed a course in number theory,40,control,3
0,18,A first-year university student who just completed a course in number theory,40,predictive,2
0,18,A first-year university student who just completed a course in number theory,40,explicit,3
0,18,A first-year university student who just completed a course in number theory,2,control,3
0,18,A first-year university student who just completed a course in number theory,2,predictive,4
0,18,A first-year university student who just completed a course in number theory,2,explicit,4
0,18,A first-year university student who just completed a course in number theory,13,control,3
0,18,A first-year university student who just completed a course in number theory,13,predictive,3
0,18,A first-year university student who just completed a course in number theory,13,explicit,3
0,18,A first-year university student who just completed a course in number theory,5,control,3
0,18,A first-year university student who just completed a course in number theory,5,predictive,4
0,18,A first-year university student who just completed a course in number theory,5,explicit,4
0,18,A first-year university student who just completed a course in number theory,14,control,3
0,18,A first-year university student who just completed a course in number theory,14,predictive,3
0,18,A first-year university student who just completed a course in number theory,14,explicit,3
0,18,A first-year university student who just completed a course in number theory,22,control,3
0,18,A first-year university student who just completed a course in number theory,22,predictive,3
0,18,A first-year university student who just completed a course in number theory,22,explicit,3
0,18,A first-year university student who just completed a course in number theory,25,control,2
0,18,A first-year university student who just completed a course in number theory,25,predictive,4
0,18,A first-year university student who just completed a course in number theory,25,explicit,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,32,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,32,predictive,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,32,explicit,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,35,control,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,35,predictive,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,35,explicit,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,34,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,34,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,34,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,33,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,33,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,33,explicit,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,20,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,20,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,20,explicit,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,18,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,18,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,18,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,27,control,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,27,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,27,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,9,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,9,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,9,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,11,control,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,11,predictive,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,11,explicit,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,7,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,7,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,7,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,29,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,29,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,29,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,16,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,16,predictive,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,16,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,6,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,6,predictive,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,6,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,28,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,28,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,28,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,17,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,17,predictive,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,17,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,1,control,1
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,1,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,1,explicit,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,10,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,10,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,10,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,19,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,19,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,19,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,26,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,26,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,26,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,8,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,8,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,8,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,21,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,21,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,21,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,38,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,38,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,38,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,36,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,36,predictive,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,36,explicit,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,31,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,31,predictive,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,31,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,30,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,30,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,30,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,37,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,37,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,37,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,39,control,1
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,39,predictive,1
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,39,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,24,control,1
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,24,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,24,explicit,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,23,control,1
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,23,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,23,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,4,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,4,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,4,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,15,control,1
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,15,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,15,explicit,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,3,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,3,predictive,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,3,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,12,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,12,predictive,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,12,explicit,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,40,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,40,predictive,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,40,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,2,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,2,predictive,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,2,explicit,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,13,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,13,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,13,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,5,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,5,predictive,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,5,explicit,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,14,control,2
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,14,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,14,explicit,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,22,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,22,predictive,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,22,explicit,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,25,control,3
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,25,predictive,4
1,18,A first-year college student who is timid and anxious about situations that involve big crowds and strangers,25,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,32,control,2
2,18,A first-year university student who values honesty and integrity in academics,32,predictive,4
2,18,A first-year university student who values honesty and integrity in academics,32,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,35,control,4
2,18,A first-year university student who values honesty and integrity in academics,35,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,35,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,34,control,3
2,18,A first-year university student who values honesty and integrity in academics,34,predictive,4
2,18,A first-year university student who values honesty and integrity in academics,34,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,33,control,3
2,18,A first-year university student who values honesty and integrity in academics,33,predictive,4
2,18,A first-year university student who values honesty and integrity in academics,33,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,20,control,2
2,18,A first-year university student who values honesty and integrity in academics,20,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,20,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,18,control,2
2,18,A first-year university student who values honesty and integrity in academics,18,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,18,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,27,control,4
2,18,A first-year university student who values honesty and integrity in academics,27,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,27,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,9,control,2
2,18,A first-year university student who values honesty and integrity in academics,9,predictive,2
2,18,A first-year university student who values honesty and integrity in academics,9,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,11,control,4
2,18,A first-year university student who values honesty and integrity in academics,11,predictive,4
2,18,A first-year university student who values honesty and integrity in academics,11,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,7,control,3
2,18,A first-year university student who values honesty and integrity in academics,7,predictive,4
2,18,A first-year university student who values honesty and integrity in academics,7,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,29,control,4
2,18,A first-year university student who values honesty and integrity in academics,29,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,29,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,16,control,2
2,18,A first-year university student who values honesty and integrity in academics,16,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,16,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,6,control,2
2,18,A first-year university student who values honesty and integrity in academics,6,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,6,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,28,control,3
2,18,A first-year university student who values honesty and integrity in academics,28,predictive,4
2,18,A first-year university student who values honesty and integrity in academics,28,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,17,control,2
2,18,A first-year university student who values honesty and integrity in academics,17,predictive,2
2,18,A first-year university student who values honesty and integrity in academics,17,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,1,control,1
2,18,A first-year university student who values honesty and integrity in academics,1,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,1,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,10,control,2
2,18,A first-year university student who values honesty and integrity in academics,10,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,10,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,19,control,3
2,18,A first-year university student who values honesty and integrity in academics,19,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,19,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,26,control,1
2,18,A first-year university student who values honesty and integrity in academics,26,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,26,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,8,control,2
2,18,A first-year university student who values honesty and integrity in academics,8,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,8,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,21,control,3
2,18,A first-year university student who values honesty and integrity in academics,21,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,21,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,38,control,2
2,18,A first-year university student who values honesty and integrity in academics,38,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,38,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,36,control,2
2,18,A first-year university student who values honesty and integrity in academics,36,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,36,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,31,control,3
2,18,A first-year university student who values honesty and integrity in academics,31,predictive,4
2,18,A first-year university student who values honesty and integrity in academics,31,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,30,control,3
2,18,A first-year university student who values honesty and integrity in academics,30,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,30,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,37,control,3
2,18,A first-year university student who values honesty and integrity in academics,37,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,37,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,39,control,1
2,18,A first-year university student who values honesty and integrity in academics,39,predictive,1
2,18,A first-year university student who values honesty and integrity in academics,39,explicit,2
2,18,A first-year university student who values honesty and integrity in academics,24,control,1
2,18,A first-year university student who values honesty and integrity in academics,24,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,24,explicit,2
2,18,A first-year university student who values honesty and integrity in academics,23,control,2
2,18,A first-year university student who values honesty and integrity in academics,23,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,23,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,4,control,3
2,18,A first-year university student who values honesty and integrity in academics,4,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,4,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,15,control,1
2,18,A first-year university student who values honesty and integrity in academics,15,predictive,4
2,18,A first-year university student who values honesty and integrity in academics,15,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,3,control,2
2,18,A first-year university student who values honesty and integrity in academics,3,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,3,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,12,control,3
2,18,A first-year university student who values honesty and integrity in academics,12,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,12,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,40,control,2
2,18,A first-year university student who values honesty and integrity in academics,40,predictive,2
2,18,A first-year university student who values honesty and integrity in academics,40,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,2,control,3
2,18,A first-year university student who values honesty and integrity in academics,2,predictive,4
2,18,A first-year university student who values honesty and integrity in academics,2,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,13,control,3
2,18,A first-year university student who values honesty and integrity in academics,13,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,13,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,5,control,3
2,18,A first-year university student who values honesty and integrity in academics,5,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,5,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,14,control,2
2,18,A first-year university student who values honesty and integrity in academics,14,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,14,explicit,3
2,18,A first-year university student who values honesty and integrity in academics,22,control,3
2,18,A first-year university student who values honesty and integrity in academics,22,predictive,3
2,18,A first-year university student who values honesty and integrity in academics,22,explicit,4
2,18,A first-year university student who values honesty and integrity in academics,25,control,3
2,18,A first-year university student who values honesty and integrity in academics,25,predictive,4
2,18,A first-year university student who values honesty and integrity in academics,25,explicit,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,32,control,2
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,32,predictive,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,32,explicit,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,35,control,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,35,predictive,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,35,explicit,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,34,control,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,34,predictive,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,34,explicit,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,33,control,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,33,predictive,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,33,explicit,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,20,control,2
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,20,predictive,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,20,explicit,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,18,control,2
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,18,predictive,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,18,explicit,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,27,control,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,27,predictive,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,27,explicit,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,9,control,2
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,9,predictive,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,9,explicit,2
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,11,control,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,11,predictive,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,11,explicit,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,7,control,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,7,predictive,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,7,explicit,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,29,control,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,29,predictive,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,29,explicit,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,16,control,2
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,16,predictive,2
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,16,explicit,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,6,control,2
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,6,predictive,2
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,6,explicit,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,28,control,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,28,predictive,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,28,explicit,4
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,17,control,2
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,17,predictive,2
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,17,explicit,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,1,control,1
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,1,predictive,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,1,explicit,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,10,control,2
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,10,predictive,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,10,explicit,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,19,control,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,19,predictive,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,19,explicit,3
3,18,A college freshman who struggles with distinguishing reliable information from misinformation online,26,control,3
