global_persona_index,age,persona_text,item_id,condition,score
0,12,An inquisitive middle school student joining the science club for the first time,17,explicit,3
0,12,An inquisitive middle school student joining the science club for the first time,1,control,1
0,12,An inquisitive middle school student joining the science club for the first time,1,predictive,4
0,12,An inquisitive middle school student joining the science club for the first time,1,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,10,control,2
0,12,An inquisitive middle school student joining the science club for the first time,10,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,10,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,19,control,3
0,12,An inquisitive middle school student joining the science club for the first time,19,predictive,4
0,12,An inquisitive middle school student joining the science club for the first time,19,explicit,3
0,12,An inquisitive middle school student joining the science club for the first time,26,control,3
0,12,An inquisitive middle school student joining the science club for the first time,26,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,26,explicit,3
0,12,An inquisitive middle school student joining the science club for the first time,8,control,3
0,12,An inquisitive middle school student joining the science club for the first time,8,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,8,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,21,control,2
0,12,An inquisitive middle school student joining the science club for the first time,21,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,21,explicit,3
0,12,An inquisitive middle school student joining the science club for the first time,38,control,3
0,12,An inquisitive middle school student joining the science club for the first time,38,predictive,4
0,12,An inquisitive middle school student joining the science club for the first time,38,explicit,3
0,12,An inquisitive middle school student joining the science club for the first time,36,control,3
0,12,An inquisitive middle school student joining the science club for the first time,36,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,36,explicit,3
0,12,An inquisitive middle school student joining the science club for the first time,31,control,3
0,12,An inquisitive middle school student joining the science club for the first time,31,predictive,4
0,12,An inquisitive middle school student joining the science club for the first time,31,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,30,control,3
0,12,An inquisitive middle school student joining the science club for the first time,30,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,30,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,37,control,3
0,12,An inquisitive middle school student joining the science club for the first time,37,predictive,4
0,12,An inquisitive middle school student joining the science club for the first time,37,explicit,3
0,12,An inquisitive middle school student joining the science club for the first time,39,control,1
0,12,An inquisitive middle school student joining the science club for the first time,39,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,39,explicit,3
0,12,An inquisitive middle school student joining the science club for the first time,24,control,1
0,12,An inquisitive middle school student joining the science club for the first time,24,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,24,explicit,2
0,12,An inquisitive middle school student joining the science club for the first time,23,control,1
0,12,An inquisitive middle school student joining the science club for the first time,23,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,23,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,4,control,3
0,12,An inquisitive middle school student joining the science club for the first time,4,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,4,explicit,3
0,12,An inquisitive middle school student joining the science club for the first time,15,control,1
0,12,An inquisitive middle school student joining the science club for the first time,15,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,15,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,3,control,3
0,12,An inquisitive middle school student joining the science club for the first time,3,predictive,4
0,12,An inquisitive middle school student joining the science club for the first time,3,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,12,control,3
0,12,An inquisitive middle school student joining the science club for the first time,12,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,12,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,40,control,2
0,12,An inquisitive middle school student joining the science club for the first time,40,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,40,explicit,3
0,12,An inquisitive middle school student joining the science club for the first time,2,control,3
0,12,An inquisitive middle school student joining the science club for the first time,2,predictive,4
0,12,An inquisitive middle school student joining the science club for the first time,2,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,13,control,4
0,12,An inquisitive middle school student joining the science club for the first time,13,predictive,4
0,12,An inquisitive middle school student joining the science club for the first time,13,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,5,control,3
0,12,An inquisitive middle school student joining the science club for the first time,5,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,5,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,14,control,3
0,12,An inquisitive middle school student joining the science club for the first time,14,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,14,explicit,3
0,12,An inquisitive middle school student joining the science club for the first time,22,control,3
0,12,An inquisitive middle school student joining the science club for the first time,22,predictive,3
0,12,An inquisitive middle school student joining the science club for the first time,22,explicit,4
0,12,An inquisitive middle school student joining the science club for the first time,25,control,3
0,12,An inquisitive middle school student joining the science club for the first time,25,predictive,4
0,12,An inquisitive middle school student joining the science club for the first time,25,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,32,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,32,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,32,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,35,control,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,35,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,35,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,34,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,34,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,34,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,33,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,33,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,33,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,20,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,20,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,20,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,18,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,18,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,18,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,27,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,27,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,27,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,9,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,9,predictive,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,9,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,11,control,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,11,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,11,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,7,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,7,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,7,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,29,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,29,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,29,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,16,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,16,predictive,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,16,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,6,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,6,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,6,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,28,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,28,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,28,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,17,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,17,predictive,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,17,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,1,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,1,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,1,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,10,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,10,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,10,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,19,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,19,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,19,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,26,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,26,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,26,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,8,control,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,8,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,8,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,21,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,21,predictive,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,21,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,38,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,38,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,38,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,36,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,36,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,36,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,31,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,31,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,31,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,30,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,30,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,30,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,37,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,37,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,37,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,39,control,1
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,39,predictive,1
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,39,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,24,control,1
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,24,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,24,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,23,control,1
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,23,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,23,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,4,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,4,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,4,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,15,control,1
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,15,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,15,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,3,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,3,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,3,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,12,control,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,12,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,12,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,40,control,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,40,predictive,2
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,40,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,2,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,2,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,2,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,13,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,13,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,13,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,5,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,5,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,5,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,14,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,14,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,14,explicit,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,22,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,22,predictive,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,22,explicit,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,25,control,3
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,25,predictive,4
1,12,A bright middle schooler who voraciously reads science fiction and conducts small experiments in their spare time,25,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,32,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,32,predictive,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,32,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,35,control,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,35,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,35,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,34,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,34,predictive,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,34,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,33,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,33,predictive,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,33,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,20,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,20,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,20,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,18,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,18,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,18,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,27,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,27,predictive,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,27,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,9,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,9,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,9,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,11,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,11,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,11,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,7,control,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,7,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,7,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,29,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,29,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,29,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,16,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,16,predictive,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,16,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,6,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,6,predictive,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,6,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,28,control,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,28,predictive,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,28,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,17,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,17,predictive,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,17,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,1,control,1
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,1,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,1,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,10,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,10,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,10,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,19,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,19,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,19,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,26,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,26,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,26,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,8,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,8,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,8,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,21,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,21,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,21,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,38,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,38,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,38,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,36,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,36,predictive,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,36,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,31,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,31,predictive,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,31,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,30,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,30,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,30,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,37,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,37,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,37,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,39,control,1
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,39,predictive,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,39,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,24,control,1
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,24,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,24,explicit,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,23,control,1
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,23,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,23,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,4,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,4,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,4,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,15,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,15,predictive,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,15,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,3,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,3,predictive,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,3,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,12,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,12,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,12,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,40,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,40,predictive,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,40,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,2,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,2,predictive,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,2,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,13,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,13,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,13,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,5,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,5,predictive,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,5,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,14,control,2
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,14,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,14,explicit,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,22,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,22,predictive,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,22,explicit,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,25,control,3
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,25,predictive,4
2,12,A creative middle schooler who has started a cooking vlog using the new kitchen,25,explicit,4
3,12,A curious middle school student who is fascinated by rocks and minerals,32,control,2
3,12,A curious middle school student who is fascinated by rocks and minerals,32,predictive,4
3,12,A curious middle school student who is fascinated by rocks and minerals,32,explicit,4
3,12,A curious middle school student who is fascinated by rocks and minerals,35,control,4
3,12,A curious middle school student who is fascinated by rocks and minerals,35,predictive,3
3,12,A curious middle school student who is fascinated by rocks and minerals,35,explicit,4
3,12,A curious middle school student who is fascinated by rocks and minerals,34,control,3
3,12,A curious middle school student who is fascinated by rocks and minerals,34,predictive,4
3,12,A curious middle school student who is fascinated by rocks and minerals,34,explicit,4
3,12,A curious middle school student who is fascinated by rocks and minerals,33,control,3
3,12,A curious middle school student who is fascinated by rocks and minerals,33,predictive,4
