global_persona_index,age,persona_text,item_id,condition,score
1,18,A freshman in mathematics at an university,10,predictive,3
1,18,A freshman in mathematics at an university,10,explicit,3
1,18,A freshman in mathematics at an university,19,control,3
1,18,A freshman in mathematics at an university,19,predictive,4
1,18,A freshman in mathematics at an university,19,explicit,3
1,18,A freshman in mathematics at an university,26,control,3
1,18,A freshman in mathematics at an university,26,predictive,3
1,18,A freshman in mathematics at an university,26,explicit,3
1,18,A freshman in mathematics at an university,8,control,3
1,18,A freshman in mathematics at an university,8,predictive,3
1,18,A freshman in mathematics at an university,8,explicit,3
1,18,A freshman in mathematics at an university,21,control,3
1,18,A freshman in mathematics at an university,21,predictive,3
1,18,A freshman in mathematics at an university,21,explicit,3
1,18,A freshman in mathematics at an university,38,control,3
1,18,A freshman in mathematics at an university,38,predictive,3
1,18,A freshman in mathematics at an university,38,explicit,3
1,18,A freshman in mathematics at an university,36,control,2
1,18,A freshman in mathematics at an university,36,predictive,4
1,18,A freshman in mathematics at an university,36,explicit,3
1,18,A freshman in mathematics at an university,31,control,2
1,18,A freshman in mathematics at an university,31,predictive,4
1,18,A freshman in mathematics at an university,31,explicit,3
1,18,A freshman in mathematics at an university,30,control,3
1,18,A freshman in mathematics at an university,30,predictive,3
1,18,A freshman in mathematics at an university,30,explicit,3
1,18,A freshman in mathematics at an university,37,control,3
1,18,A freshman in mathematics at an university,37,predictive,3
1,18,A freshman in mathematics at an university,37,explicit,3
1,18,A freshman in mathematics at an university,39,control,1
1,18,A freshman in mathematics at an university,39,predictive,1
1,18,A freshman in mathematics at an university,39,explicit,3
1,18,A freshman in mathematics at an university,24,control,1
1,18,A freshman in mathematics at an university,24,predictive,3
1,18,A freshman in mathematics at an university,24,explicit,2
1,18,A freshman in mathematics at an university,23,control,1
1,18,A freshman in mathematics at an university,23,predictive,3
1,18,A freshman in mathematics at an university,23,explicit,4
1,18,A freshman in mathematics at an university,4,control,3
1,18,A freshman in mathematics at an university,4,predictive,3
1,18,A freshman in mathematics at an university,4,explicit,3
1,18,A freshman in mathematics at an university,15,control,1
1,18,A freshman in mathematics at an university,15,predictive,3
1,18,A freshman in mathematics at an university,15,explicit,4
1,18,A freshman in mathematics at an university,3,control,2
1,18,A freshman in mathematics at an university,3,predictive,4
1,18,A freshman in mathematics at an university,3,explicit,4
1,18,A freshman in mathematics at an university,12,control,3
1,18,A freshman in mathematics at an university,12,predictive,2
1,18,A freshman in mathematics at an university,12,explicit,2
1,18,A freshman in mathematics at an university,40,control,3
1,18,A freshman in mathematics at an university,40,predictive,3
1,18,A freshman in mathematics at an university,40,explicit,3
1,18,A freshman in mathematics at an university,2,control,3
1,18,A freshman in mathematics at an university,2,predictive,4
1,18,A freshman in mathematics at an university,2,explicit,4
1,18,A freshman in mathematics at an university,13,control,4
1,18,A freshman in mathematics at an university,13,predictive,3
1,18,A freshman in mathematics at an university,13,explicit,4
1,18,A freshman in mathematics at an university,5,control,2
1,18,A freshman in mathematics at an university,5,predictive,3
1,18,A freshman in mathematics at an university,5,explicit,3
1,18,A freshman in mathematics at an university,14,control,2
1,18,A freshman in mathematics at an university,14,predictive,3
1,18,A freshman in mathematics at an university,14,explicit,3
1,18,A freshman in mathematics at an university,22,control,3
1,18,A freshman in mathematics at an university,22,predictive,4
1,18,A freshman in mathematics at an university,22,explicit,4
1,18,A freshman in mathematics at an university,25,control,3
1,18,A freshman in mathematics at an university,25,predictive,4
1,18,A freshman in mathematics at an university,25,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,32,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,32,predictive,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,32,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,35,control,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,35,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,35,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,34,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,34,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,34,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,33,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,33,predictive,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,33,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,20,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,20,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,20,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,18,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,18,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,18,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,27,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,27,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,27,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,9,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,9,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,9,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,11,control,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,11,predictive,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,11,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,7,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,7,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,7,explicit,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,29,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,29,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,29,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,16,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,16,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,16,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,6,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,6,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,6,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,28,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,28,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,28,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,17,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,17,predictive,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,17,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,1,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,1,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,1,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,10,control,1
2,18,A first-year female undergraduate who is majoring in electronics at a university,10,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,10,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,19,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,19,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,19,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,26,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,26,predictive,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,26,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,8,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,8,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,8,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,21,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,21,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,21,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,38,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,38,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,38,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,36,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,36,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,36,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,31,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,31,predictive,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,31,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,30,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,30,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,30,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,37,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,37,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,37,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,39,control,1
2,18,A first-year female undergraduate who is majoring in electronics at a university,39,predictive,1
2,18,A first-year female undergraduate who is majoring in electronics at a university,39,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,24,control,1
2,18,A first-year female undergraduate who is majoring in electronics at a university,24,predictive,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,24,explicit,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,23,control,1
2,18,A first-year female undergraduate who is majoring in electronics at a university,23,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,23,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,4,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,4,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,4,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,15,control,1
2,18,A first-year female undergraduate who is majoring in electronics at a university,15,predictive,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,15,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,3,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,3,predictive,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,3,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,12,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,12,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,12,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,40,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,40,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,40,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,2,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,2,predictive,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,2,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,13,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,13,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,13,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,5,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,5,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,5,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,14,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,14,predictive,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,14,explicit,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,22,control,3
2,18,A first-year female undergraduate who is majoring in electronics at a university,22,predictive,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,22,explicit,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,25,control,2
2,18,A first-year female undergraduate who is majoring in electronics at a university,25,predictive,4
2,18,A first-year female undergraduate who is majoring in electronics at a university,25,explicit,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,32,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,32,predictive,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,32,explicit,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,35,control,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,35,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,35,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,34,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,34,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,34,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,33,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,33,predictive,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,33,explicit,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,20,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,20,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,20,explicit,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,18,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,18,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,18,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,27,control,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,27,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,27,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,9,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,9,predictive,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,9,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,11,control,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,11,predictive,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,11,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,7,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,7,predictive,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,7,explicit,1
3,18,A first-year history student at Oregon State University with some interest in environmental topics,29,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,29,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,29,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,16,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,16,predictive,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,16,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,6,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,6,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,6,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,28,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,28,predictive,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,28,explicit,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,17,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,17,predictive,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,17,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,1,control,1
3,18,A first-year history student at Oregon State University with some interest in environmental topics,1,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,1,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,10,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,10,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,10,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,19,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,19,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,19,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,26,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,26,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,26,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,8,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,8,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,8,explicit,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,21,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,21,predictive,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,21,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,38,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,38,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,38,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,36,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,36,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,36,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,31,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,31,predictive,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,31,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,30,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,30,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,30,explicit,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,37,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,37,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,37,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,39,control,1
3,18,A first-year history student at Oregon State University with some interest in environmental topics,39,predictive,1
3,18,A first-year history student at Oregon State University with some interest in environmental topics,39,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,24,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,24,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,24,explicit,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,23,control,1
3,18,A first-year history student at Oregon State University with some interest in environmental topics,23,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,23,explicit,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,4,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,4,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,4,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,15,control,2
3,18,A first-year history student at Oregon State University with some interest in environmental topics,15,predictive,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,15,explicit,4
3,18,A first-year history student at Oregon State University with some interest in environmental topics,3,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,3,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,3,explicit,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,12,control,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,12,predictive,3
3,18,A first-year history student at Oregon State University with some interest in environmental topics,12,explicit,3
